county,precinct,candidate,measure,value
Allamakee,Pct 01 - WL/HV,Buttigieg,expression_2,4
Allamakee,Pct 01 - WL/HV,Buttigieg,sde,0.07780000000000001
Allamakee,Pct 01 - WL/HV,Delaney,expression_1,0
Allamakee,Pct 01 - WL/HV,Delaney,expression_2,0
Allamakee,Pct 01 - WL/HV,Delaney,sde,0
Allamakee,Pct 01 - WL/HV,Gabbard,expression_1,0
Allamakee,Pct 01 - WL/HV,Gabbard,expression_2,0
Allamakee,Pct 01 - WL/HV,Gabbard,sde,0
Allamakee,Pct 01 - WL/HV,Klobuchar,expression_1,6
Allamakee,Pct 01 - WL/HV,Klobuchar,expression_2,7
Allamakee,Pct 01 - WL/HV,Klobuchar,sde,0.15560000000000002
Allamakee,Pct 01 - WL/HV,Other,expression_1,0
Allamakee,Pct 01 - WL/HV,Other,expression_2,0
Allamakee,Pct 01 - WL/HV,Other,sde,0
Allamakee,Pct 01 - WL/HV,Patrick,expression_1,0
Allamakee,Pct 01 - WL/HV,Patrick,expression_2,0
Allamakee,Pct 01 - WL/HV,Patrick,sde,0
Allamakee,Pct 01 - WL/HV,Sanders,expression_1,5
Allamakee,Pct 01 - WL/HV,Sanders,expression_2,5
Allamakee,Pct 01 - WL/HV,Sanders,sde,0.07780000000000001
Allamakee,Pct 01 - WL/HV,Steyer,expression_1,0
Allamakee,Pct 01 - WL/HV,Steyer,expression_2,0
Allamakee,Pct 01 - WL/HV,Steyer,sde,0
Allamakee,Pct 01 - WL/HV,Uncommitted,expression_1,0
Allamakee,Pct 01 - WL/HV,Uncommitted,expression_2,0
Allamakee,Pct 01 - WL/HV,Uncommitted,sde,0
Allamakee,Pct 01 - WL/HV,Warren,expression_1,0
Allamakee,Pct 01 - WL/HV,Warren,expression_2,0
Allamakee,Pct 01 - WL/HV,Warren,sde,0
Allamakee,Pct 01 - WL/HV,Yang,expression_1,0
Allamakee,Pct 01 - WL/HV,Yang,expression_2,0
Allamakee,Pct 01 - WL/HV,Yang,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Bennet,expression_1,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Bennet,expression_2,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Bennet,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Biden,expression_1,6
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Biden,expression_2,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Biden,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Bloomberg,expression_1,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Bloomberg,expression_2,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Bloomberg,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Buttigieg,expression_1,11
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Buttigieg,expression_2,14
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Buttigieg,sde,0.2333
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Delaney,expression_1,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Delaney,expression_2,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Delaney,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Gabbard,expression_1,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Gabbard,expression_2,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Gabbard,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Klobuchar,expression_1,13
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Klobuchar,expression_2,18
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Klobuchar,sde,0.2333
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Other,expression_1,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Other,expression_2,2
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Other,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Patrick,expression_1,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Patrick,expression_2,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Patrick,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Sanders,expression_1,13
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Sanders,expression_2,13
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Sanders,sde,0.2333
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Steyer,expression_1,8
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Steyer,expression_2,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Steyer,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Uncommitted,expression_1,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Uncommitted,expression_2,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Uncommitted,sde,0
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Warren,expression_1,11
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Warren,expression_2,11
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Warren,sde,0.15560000000000002
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Yang,expression_1,9
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Yang,expression_2,13
Allamakee,Pct 02 - FC/JF/LL/MK/UP,Yang,sde,0.2333
Allamakee,Pct 03 - PO/FK,Bennet,expression_1,0
Allamakee,Pct 03 - PO/FK,Bennet,expression_2,0
Allamakee,Pct 03 - PO/FK,Bennet,sde,0
Allamakee,Pct 03 - PO/FK,Biden,expression_1,4
Allamakee,Pct 03 - PO/FK,Biden,expression_2,4
Allamakee,Pct 03 - PO/FK,Biden,sde,0.15560000000000002
Allamakee,Pct 03 - PO/FK,Bloomberg,expression_1,0
Allamakee,Pct 03 - PO/FK,Bloomberg,expression_2,0
Allamakee,Pct 03 - PO/FK,Bloomberg,sde,0
Allamakee,Pct 03 - PO/FK,Buttigieg,expression_1,2
Allamakee,Pct 03 - PO/FK,Buttigieg,expression_2,2
Allamakee,Pct 03 - PO/FK,Buttigieg,sde,0.07780000000000001
Allamakee,Pct 03 - PO/FK,Delaney,expression_1,0
Allamakee,Pct 03 - PO/FK,Delaney,expression_2,0
Allamakee,Pct 03 - PO/FK,Delaney,sde,0
Allamakee,Pct 03 - PO/FK,Gabbard,expression_1,0
Allamakee,Pct 03 - PO/FK,Gabbard,expression_2,0
Allamakee,Pct 03 - PO/FK,Gabbard,sde,0
Allamakee,Pct 03 - PO/FK,Klobuchar,expression_1,0
Allamakee,Pct 03 - PO/FK,Klobuchar,expression_2,0
Allamakee,Pct 03 - PO/FK,Klobuchar,sde,0
Allamakee,Pct 03 - PO/FK,Other,expression_1,0
Allamakee,Pct 03 - PO/FK,Other,expression_2,0
Allamakee,Pct 03 - PO/FK,Other,sde,0
Allamakee,Pct 03 - PO/FK,Patrick,expression_1,0
Allamakee,Pct 03 - PO/FK,Patrick,expression_2,0
Allamakee,Pct 03 - PO/FK,Patrick,sde,0
Allamakee,Pct 03 - PO/FK,Sanders,expression_1,1
Allamakee,Pct 03 - PO/FK,Sanders,expression_2,1
Allamakee,Pct 03 - PO/FK,Sanders,sde,0
Allamakee,Pct 03 - PO/FK,Steyer,expression_1,0
Allamakee,Pct 03 - PO/FK,Steyer,expression_2,0
Allamakee,Pct 03 - PO/FK,Steyer,sde,0
Allamakee,Pct 03 - PO/FK,Uncommitted,expression_1,0
Allamakee,Pct 03 - PO/FK,Uncommitted,expression_2,0
Allamakee,Pct 03 - PO/FK,Uncommitted,sde,0
Allamakee,Pct 03 - PO/FK,Warren,expression_1,0
Allamakee,Pct 03 - PO/FK,Warren,expression_2,0
Allamakee,Pct 03 - PO/FK,Warren,sde,0
Allamakee,Pct 03 - PO/FK,Yang,expression_1,0
Allamakee,Pct 03 - PO/FK,Yang,expression_2,0
Allamakee,Pct 03 - PO/FK,Yang,sde,0
Allamakee,Pct 04 - PV City,Bennet,expression_1,0
Allamakee,Pct 04 - PV City,Bennet,expression_2,0
Allamakee,Pct 04 - PV City,Bennet,sde,0
Allamakee,Pct 04 - PV City,Biden,expression_1,7
Allamakee,Pct 04 - PV City,Biden,expression_2,7
Allamakee,Pct 04 - PV City,Biden,sde,0.15560000000000002
Allamakee,Pct 04 - PV City,Bloomberg,expression_1,0
Allamakee,Pct 04 - PV City,Bloomberg,expression_2,0
Allamakee,Pct 04 - PV City,Bloomberg,sde,0
Allamakee,Pct 04 - PV City,Buttigieg,expression_1,15
Allamakee,Pct 04 - PV City,Buttigieg,expression_2,15
Allamakee,Pct 04 - PV City,Buttigieg,sde,0.2333
Allamakee,Pct 04 - PV City,Delaney,expression_1,0
Allamakee,Pct 04 - PV City,Delaney,expression_2,0
Allamakee,Pct 04 - PV City,Delaney,sde,0
Allamakee,Pct 04 - PV City,Gabbard,expression_1,0
Allamakee,Pct 04 - PV City,Gabbard,expression_2,0
Allamakee,Pct 04 - PV City,Gabbard,sde,0
Allamakee,Pct 04 - PV City,Klobuchar,expression_1,0
Allamakee,Pct 04 - PV City,Klobuchar,expression_2,0
Allamakee,Pct 04 - PV City,Klobuchar,sde,0
Allamakee,Pct 04 - PV City,Other,expression_1,0
Allamakee,Pct 04 - PV City,Other,expression_2,0
Allamakee,Pct 04 - PV City,Other,sde,0
Allamakee,Pct 04 - PV City,Patrick,expression_1,0
Allamakee,Pct 04 - PV City,Patrick,expression_2,0
Allamakee,Pct 04 - PV City,Patrick,sde,0
Allamakee,Pct 04 - PV City,Sanders,expression_1,6
Allamakee,Pct 04 - PV City,Sanders,expression_2,6
Allamakee,Pct 04 - PV City,Sanders,sde,0.07780000000000001
Allamakee,Pct 04 - PV City,Steyer,expression_1,0
Allamakee,Pct 04 - PV City,Steyer,expression_2,0
Allamakee,Pct 04 - PV City,Steyer,sde,0
Allamakee,Pct 04 - PV City,Uncommitted,expression_1,0
Allamakee,Pct 04 - PV City,Uncommitted,expression_2,0
Allamakee,Pct 04 - PV City,Uncommitted,sde,0
Allamakee,Pct 04 - PV City,Warren,expression_1,0
Allamakee,Pct 04 - PV City,Warren,expression_2,0
Allamakee,Pct 04 - PV City,Warren,sde,0
Allamakee,Pct 04 - PV City,Yang,expression_1,10
Allamakee,Pct 04 - PV City,Yang,expression_2,10
Allamakee,Pct 04 - PV City,Yang,sde,0.15560000000000002
Allamakee,Pct 05 - LT/PC/WV City,Bennet,expression_1,0
Allamakee,Pct 05 - LT/PC/WV City,Bennet,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Bennet,sde,0
Allamakee,Pct 05 - LT/PC/WV City,Biden,expression_1,2
Allamakee,Pct 05 - LT/PC/WV City,Biden,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Biden,sde,0
Allamakee,Pct 05 - LT/PC/WV City,Bloomberg,expression_1,0
Allamakee,Pct 05 - LT/PC/WV City,Bloomberg,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Bloomberg,sde,0
Allamakee,Pct 05 - LT/PC/WV City,Buttigieg,expression_1,5
Allamakee,Pct 05 - LT/PC/WV City,Buttigieg,expression_2,7
Allamakee,Pct 05 - LT/PC/WV City,Buttigieg,sde,0.07780000000000001
Allamakee,Pct 05 - LT/PC/WV City,Delaney,expression_1,0
Allamakee,Pct 05 - LT/PC/WV City,Delaney,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Delaney,sde,0
Allamakee,Pct 05 - LT/PC/WV City,Gabbard,expression_1,1
Allamakee,Pct 05 - LT/PC/WV City,Gabbard,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Gabbard,sde,0
Allamakee,Pct 05 - LT/PC/WV City,Klobuchar,expression_1,6
Allamakee,Pct 05 - LT/PC/WV City,Klobuchar,expression_2,6
Allamakee,Pct 05 - LT/PC/WV City,Klobuchar,sde,0.07780000000000001
Allamakee,Pct 05 - LT/PC/WV City,Other,expression_1,0
Allamakee,Pct 05 - LT/PC/WV City,Other,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Other,sde,0
Allamakee,Pct 05 - LT/PC/WV City,Patrick,expression_1,0
Allamakee,Pct 05 - LT/PC/WV City,Patrick,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Patrick,sde,0
Allamakee,Pct 05 - LT/PC/WV City,Sanders,expression_1,5
Allamakee,Pct 05 - LT/PC/WV City,Sanders,expression_2,5
Allamakee,Pct 05 - LT/PC/WV City,Sanders,sde,0.07780000000000001
Allamakee,Pct 05 - LT/PC/WV City,Steyer,expression_1,0
Allamakee,Pct 05 - LT/PC/WV City,Steyer,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Steyer,sde,0
Allamakee,Pct 05 - LT/PC/WV City,Uncommitted,expression_1,0
Allamakee,Pct 05 - LT/PC/WV City,Uncommitted,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Uncommitted,sde,0
Allamakee,Pct 05 - LT/PC/WV City,Warren,expression_1,4
Allamakee,Pct 05 - LT/PC/WV City,Warren,expression_2,5
Allamakee,Pct 05 - LT/PC/WV City,Warren,sde,0.07780000000000001
Allamakee,Pct 05 - LT/PC/WV City,Yang,expression_1,0
Allamakee,Pct 05 - LT/PC/WV City,Yang,expression_2,0
Allamakee,Pct 05 - LT/PC/WV City,Yang,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Bennet,expression_1,0
Allamakee,Pct 06 - FV/TL/HF City,Bennet,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Bennet,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Biden,expression_1,14
Allamakee,Pct 06 - FV/TL/HF City,Biden,expression_2,17
Allamakee,Pct 06 - FV/TL/HF City,Biden,sde,0.2333
Allamakee,Pct 06 - FV/TL/HF City,Bloomberg,expression_1,0
Allamakee,Pct 06 - FV/TL/HF City,Bloomberg,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Bloomberg,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Buttigieg,expression_1,13
Allamakee,Pct 06 - FV/TL/HF City,Buttigieg,expression_2,14
Allamakee,Pct 06 - FV/TL/HF City,Buttigieg,sde,0.15560000000000002
Allamakee,Pct 06 - FV/TL/HF City,Delaney,expression_1,0
Allamakee,Pct 06 - FV/TL/HF City,Delaney,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Delaney,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Gabbard,expression_1,2
Allamakee,Pct 06 - FV/TL/HF City,Gabbard,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Gabbard,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Klobuchar,expression_1,4
Allamakee,Pct 06 - FV/TL/HF City,Klobuchar,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Klobuchar,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Other,expression_1,0
Allamakee,Pct 06 - FV/TL/HF City,Other,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Other,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Patrick,expression_1,0
Allamakee,Pct 06 - FV/TL/HF City,Patrick,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Patrick,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Sanders,expression_1,6
Allamakee,Pct 06 - FV/TL/HF City,Sanders,expression_2,9
Allamakee,Pct 06 - FV/TL/HF City,Sanders,sde,0.07780000000000001
Allamakee,Pct 06 - FV/TL/HF City,Steyer,expression_1,0
Allamakee,Pct 06 - FV/TL/HF City,Steyer,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Steyer,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Uncommitted,expression_1,0
Allamakee,Pct 06 - FV/TL/HF City,Uncommitted,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Uncommitted,sde,0
Allamakee,Pct 06 - FV/TL/HF City,Warren,expression_1,8
Allamakee,Pct 06 - FV/TL/HF City,Warren,expression_2,9
Allamakee,Pct 06 - FV/TL/HF City,Warren,sde,0.07780000000000001
Allamakee,Pct 06 - FV/TL/HF City,Yang,expression_1,2
Allamakee,Pct 06 - FV/TL/HF City,Yang,expression_2,0
Allamakee,Pct 06 - FV/TL/HF City,Yang,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Bennet,expression_1,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Bennet,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Bennet,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Biden,expression_1,8
Allamakee,Pct 07 - CN/LF/LS/LS City,Biden,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Biden,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Bloomberg,expression_1,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Bloomberg,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Bloomberg,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Buttigieg,expression_1,47
Allamakee,Pct 07 - CN/LF/LS/LS City,Buttigieg,expression_2,52
Allamakee,Pct 07 - CN/LF/LS/LS City,Buttigieg,sde,0.7
Allamakee,Pct 07 - CN/LF/LS/LS City,Delaney,expression_1,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Delaney,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Delaney,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Gabbard,expression_1,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Gabbard,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Gabbard,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Klobuchar,expression_1,16
Allamakee,Pct 07 - CN/LF/LS/LS City,Klobuchar,expression_2,30
Allamakee,Pct 07 - CN/LF/LS/LS City,Klobuchar,sde,0.3889
Allamakee,Pct 07 - CN/LF/LS/LS City,Other,expression_1,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Other,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Other,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Patrick,expression_1,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Patrick,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Patrick,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Sanders,expression_1,16
Allamakee,Pct 07 - CN/LF/LS/LS City,Sanders,expression_2,21
Allamakee,Pct 07 - CN/LF/LS/LS City,Sanders,sde,0.3111
Allamakee,Pct 07 - CN/LF/LS/LS City,Steyer,expression_1,6
Allamakee,Pct 07 - CN/LF/LS/LS City,Steyer,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Steyer,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Uncommitted,expression_1,4
Allamakee,Pct 07 - CN/LF/LS/LS City,Uncommitted,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Uncommitted,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Warren,expression_1,5
Allamakee,Pct 07 - CN/LF/LS/LS City,Warren,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Warren,sde,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Yang,expression_1,3
Allamakee,Pct 07 - CN/LF/LS/LS City,Yang,expression_2,0
Allamakee,Pct 07 - CN/LF/LS/LS City,Yang,sde,0
Allamakee,Pct 08 - IA/UC/NA City,Bennet,expression_1,0
Allamakee,Pct 08 - IA/UC/NA City,Bennet,expression_2,0
Allamakee,Pct 08 - IA/UC/NA City,Bennet,sde,0
Allamakee,Pct 08 - IA/UC/NA City,Biden,expression_1,6
Allamakee,Pct 08 - IA/UC/NA City,Biden,expression_2,6
Allamakee,Pct 08 - IA/UC/NA City,Biden,sde,0.07780000000000001
Allamakee,Pct 08 - IA/UC/NA City,Bloomberg,expression_1,0
Allamakee,Pct 08 - IA/UC/NA City,Bloomberg,expression_2,0
Allamakee,Pct 08 - IA/UC/NA City,Bloomberg,sde,0
Allamakee,Pct 08 - IA/UC/NA City,Buttigieg,expression_1,7
Allamakee,Pct 08 - IA/UC/NA City,Buttigieg,expression_2,7
Allamakee,Pct 08 - IA/UC/NA City,Buttigieg,sde,0.07780000000000001
Allamakee,Pct 08 - IA/UC/NA City,Delaney,expression_1,0
Allamakee,Pct 08 - IA/UC/NA City,Delaney,expression_2,0
Allamakee,Pct 08 - IA/UC/NA City,Delaney,sde,0
Allamakee,Pct 08 - IA/UC/NA City,Gabbard,expression_1,0
Allamakee,Pct 08 - IA/UC/NA City,Gabbard,expression_2,0
Allamakee,Pct 08 - IA/UC/NA City,Gabbard,sde,0
Allamakee,Pct 08 - IA/UC/NA City,Klobuchar,expression_1,0
Allamakee,Pct 08 - IA/UC/NA City,Klobuchar,expression_2,0
Allamakee,Pct 08 - IA/UC/NA City,Klobuchar,sde,0
Allamakee,Pct 08 - IA/UC/NA City,Other,expression_1,0
Allamakee,Pct 08 - IA/UC/NA City,Other,expression_2,0
Allamakee,Pct 08 - IA/UC/NA City,Other,sde,0
Allamakee,Pct 08 - IA/UC/NA City,Patrick,expression_1,0
Allamakee,Pct 08 - IA/UC/NA City,Patrick,expression_2,0
Allamakee,Pct 08 - IA/UC/NA City,Patrick,sde,0
Allamakee,Pct 08 - IA/UC/NA City,Sanders,expression_1,6
Allamakee,Pct 08 - IA/UC/NA City,Sanders,expression_2,6
Allamakee,Pct 08 - IA/UC/NA City,Sanders,sde,0.07780000000000001
Allamakee,Pct 08 - IA/UC/NA City,Steyer,expression_1,9
Allamakee,Pct 08 - IA/UC/NA City,Steyer,expression_2,9
Allamakee,Pct 08 - IA/UC/NA City,Steyer,sde,0.07780000000000001
Allamakee,Pct 08 - IA/UC/NA City,Uncommitted,expression_1,0
Allamakee,Pct 08 - IA/UC/NA City,Uncommitted,expression_2,0
Allamakee,Pct 08 - IA/UC/NA City,Uncommitted,sde,0
Allamakee,Pct 08 - IA/UC/NA City,Warren,expression_1,9
Allamakee,Pct 08 - IA/UC/NA City,Warren,expression_2,9
Allamakee,Pct 08 - IA/UC/NA City,Warren,sde,0.07780000000000001
Allamakee,Pct 08 - IA/UC/NA City,Yang,expression_1,0
Allamakee,Pct 08 - IA/UC/NA City,Yang,expression_2,0
Allamakee,Pct 08 - IA/UC/NA City,Yang,sde,0
Allamakee,Pct 09 - Waukon 1,Bennet,expression_1,0
Allamakee,Pct 09 - Waukon 1,Bennet,expression_2,0
Allamakee,Pct 09 - Waukon 1,Bennet,sde,0
Allamakee,Pct 09 - Waukon 1,Biden,expression_1,13
Allamakee,Pct 09 - Waukon 1,Biden,expression_2,13
Allamakee,Pct 09 - Waukon 1,Biden,sde,0.15560000000000002
Allamakee,Pct 09 - Waukon 1,Bloomberg,expression_1,0
Allamakee,Pct 09 - Waukon 1,Bloomberg,expression_2,0
Allamakee,Pct 09 - Waukon 1,Bloomberg,sde,0
Allamakee,Pct 09 - Waukon 1,Buttigieg,expression_1,21
Allamakee,Pct 09 - Waukon 1,Buttigieg,expression_2,27
Allamakee,Pct 09 - Waukon 1,Buttigieg,sde,0.3889
Allamakee,Pct 09 - Waukon 1,Delaney,expression_1,0
Allamakee,Pct 09 - Waukon 1,Delaney,expression_2,0
Allamakee,Pct 09 - Waukon 1,Delaney,sde,0
Allamakee,Pct 09 - Waukon 1,Gabbard,expression_1,0
Allamakee,Pct 09 - Waukon 1,Gabbard,expression_2,0
Allamakee,Pct 09 - Waukon 1,Gabbard,sde,0
Allamakee,Pct 09 - Waukon 1,Klobuchar,expression_1,9
Allamakee,Pct 09 - Waukon 1,Klobuchar,expression_2,10
Allamakee,Pct 09 - Waukon 1,Klobuchar,sde,0.15560000000000002
Allamakee,Pct 09 - Waukon 1,Other,expression_1,0
Allamakee,Pct 09 - Waukon 1,Other,expression_2,0
Allamakee,Pct 09 - Waukon 1,Other,sde,0
Allamakee,Pct 09 - Waukon 1,Patrick,expression_1,0
Allamakee,Pct 09 - Waukon 1,Patrick,expression_2,0
Allamakee,Pct 09 - Waukon 1,Patrick,sde,0
Allamakee,Pct 09 - Waukon 1,Sanders,expression_1,0
Allamakee,Pct 09 - Waukon 1,Sanders,expression_2,0
Allamakee,Pct 09 - Waukon 1,Sanders,sde,0
Allamakee,Pct 09 - Waukon 1,Steyer,expression_1,0
Allamakee,Pct 09 - Waukon 1,Steyer,expression_2,0
Allamakee,Pct 09 - Waukon 1,Steyer,sde,0
Allamakee,Pct 09 - Waukon 1,Uncommitted,expression_1,0
Allamakee,Pct 09 - Waukon 1,Uncommitted,expression_2,3
Allamakee,Pct 09 - Waukon 1,Uncommitted,sde,0
Allamakee,Pct 09 - Waukon 1,Warren,expression_1,7
Allamakee,Pct 09 - Waukon 1,Warren,expression_2,0
Allamakee,Pct 09 - Waukon 1,Warren,sde,0
Allamakee,Pct 09 - Waukon 1,Yang,expression_1,3
Allamakee,Pct 09 - Waukon 1,Yang,expression_2,0
Allamakee,Pct 09 - Waukon 1,Yang,sde,0
Allamakee,Pct 10 - Waukon 2,Bennet,expression_1,0
Allamakee,Pct 10 - Waukon 2,Bennet,expression_2,0
Allamakee,Pct 10 - Waukon 2,Bennet,sde,0
Allamakee,Pct 10 - Waukon 2,Biden,expression_1,0
Allamakee,Pct 10 - Waukon 2,Biden,expression_2,0
Allamakee,Pct 10 - Waukon 2,Biden,sde,0
Allamakee,Pct 10 - Waukon 2,Bloomberg,expression_1,0
Allamakee,Pct 10 - Waukon 2,Bloomberg,expression_2,0
Allamakee,Pct 10 - Waukon 2,Bloomberg,sde,0
Allamakee,Pct 10 - Waukon 2,Buttigieg,expression_1,17
Allamakee,Pct 10 - Waukon 2,Buttigieg,expression_2,19
Allamakee,Pct 10 - Waukon 2,Buttigieg,sde,0.2333
Allamakee,Pct 10 - Waukon 2,Delaney,expression_1,0
Allamakee,Pct 10 - Waukon 2,Delaney,expression_2,0
Allamakee,Pct 10 - Waukon 2,Delaney,sde,0
Allamakee,Pct 10 - Waukon 2,Gabbard,expression_1,0
Allamakee,Pct 10 - Waukon 2,Gabbard,expression_2,0
Allamakee,Pct 10 - Waukon 2,Gabbard,sde,0
Allamakee,Pct 10 - Waukon 2,Klobuchar,expression_1,16
Allamakee,Pct 10 - Waukon 2,Klobuchar,expression_2,17
Allamakee,Pct 10 - Waukon 2,Klobuchar,sde,0.2333
Allamakee,Pct 10 - Waukon 2,Other,expression_1,0
Allamakee,Pct 10 - Waukon 2,Other,expression_2,0
Allamakee,Pct 10 - Waukon 2,Other,sde,0
Allamakee,Pct 10 - Waukon 2,Patrick,expression_1,0
Allamakee,Pct 10 - Waukon 2,Patrick,expression_2,0
Allamakee,Pct 10 - Waukon 2,Patrick,sde,0
Allamakee,Pct 10 - Waukon 2,Sanders,expression_1,9
Allamakee,Pct 10 - Waukon 2,Sanders,expression_2,10
Allamakee,Pct 10 - Waukon 2,Sanders,sde,0.07780000000000001
Allamakee,Pct 10 - Waukon 2,Steyer,expression_1,3
Allamakee,Pct 10 - Waukon 2,Steyer,expression_2,0
Allamakee,Pct 10 - Waukon 2,Steyer,sde,0
Allamakee,Pct 10 - Waukon 2,Uncommitted,expression_1,0
Allamakee,Pct 10 - Waukon 2,Uncommitted,expression_2,0
Allamakee,Pct 10 - Waukon 2,Uncommitted,sde,0
Allamakee,Pct 10 - Waukon 2,Warren,expression_1,12
Allamakee,Pct 10 - Waukon 2,Warren,expression_2,12
Allamakee,Pct 10 - Waukon 2,Warren,sde,0.15560000000000002
Allamakee,Pct 10 - Waukon 2,Yang,expression_1,4
Allamakee,Pct 10 - Waukon 2,Yang,expression_2,0
Allamakee,Pct 10 - Waukon 2,Yang,sde,0
Allamakee,Pct 11 - Waukon 3,Bennet,expression_1,1
